id,user,bio,slug,gender,image,date_of_birth,address,location,linkedin,twitter,personal_website,phone_code,phone_number,industry,position,experiences,interests,education_level,department,availability,awards,certifications,capabilities,opportunities,completion_status,last_login,created_at,updated_at
U1723Y,3930,Against everyone news along today finish.,nacb/profile/halldanny,Female,https://picsum.photos/809/453,1990-12-10,"['40.43682580', '-80.06855320']","Antigua and Barbuda, Saint Philip Parish",http://lucas.org/,http://green.net/,https://bailey-coleman.info/,1-268,2171927242,Fine Art,Franchise Operations Manager,"['Law', 'Automotive']","['Cannabis Policy', 'Cannabis Education', 'Cannabis Diversity and Inclusion']",PhD in Computer Science,Consumer Insights,True,"['Data Storage Efficiency', 'Outstanding Data-Driven Marketing Campaign', 'Excellence in Analytics Engine Development']",['Event Coordinator'],"Pro181,Serv060,Serv340",OPR030,In Progress,2024-01-01 13:30:26,2024-04-06 16:37:16,2024-08-24 19:37:35
U1724L,3219,Development personal word.,nacb/profile/alexanderalec,Male,https://dummyimage.com/99x505,1970-12-04,"['-37.61908620', '175.02334600']","New Zealand, Waikato Region",https://www.dean-dawson.com/,http://www.moreno.info/,http://www.crosby-pollard.com/,64,9675500049,Nanotechnology Research,Trimming and Curing Specialist,['Youth Development'],"['Cannabis Packaging', 'Cannabis Cultivation', 'Cannabis Concentrates', 'Cannabis Industry Trends', 'Cannabis Waste Management']",BS in Nursing,IT Infrastructure,False,"['Best Data Science Strategy Implementation', 'Top Data Engineering Excellence Award']","['Medical Specialist', 'Facility Manager']","Pro053,Serv192,Pro173,Pro057,Pro253","OPR054,OPR025",In Progress,2024-02-03 10:20:31,2022-04-20 08:08:00,2022-12-13 10:41:06
U1725L,3020,Threat project room get it piece cut.,nacb/profile/odomdonald,Female,https://dummyimage.com/33x1009,1994-05-19,"['15.81710730', '106.25221430']","Laos, Salavan Province",https://cherry-wallace.biz/,https://carpenter.info/,http://daniels-collins.biz/,856,7490673262,Wholesale Jewelry,Market Research Analyst,['Molecular Biology'],"['Cannabis Product Development', 'Cannabis Packaging', 'Cannabis Strains']",MS in Mathematics,Analytics,False,['Exceptional Performance in Data Analytics Tools'],[],"Pro207,Pro027,Serv148","OPR026,OPR085,OPR025,OPR111,OPR006",Completed,2024-03-02 16:44:10,2022-04-06 20:07:15,2024-05-09 01:15:20
U1726L,1102,Oil per forward usually son.,nacb/profile/jenniferyates,Female,https://dummyimage.com/931x444,1968-09-22,"['25.20484930', '55.27078280']","United Arab Emirates, Dubai",https://www.berg-herman.com/,http://www.stephens.com/,https://www.miller.com/,971,4322835343,Outsourcing and Offshoring Consulting,Staffing Coordinator,"['Banking', 'Paleontology']","['Cannabis Market Analysis', 'Cannabis Processing', 'Cannabis Education Programs', 'Cannabis Sustainability', 'Cannabis Extraction Methods', 'Cannabis Drug Interactions']",MS in Theatre,Financial Management,True,[],"['Wellness Coach', 'Investment Advisor']","Pro137,Pro345,Serv084,Serv204","OPR077,OPR113,OPR030,OPR075,OPR098",Completed,2024-03-26 02:09:43,2024-04-08 06:13:34,2024-08-06 08:49:23
U1727C,3137,Collection century along ahead in keep seat.,nacb/profile/nathanthornton,Male,https://dummyimage.com/532x797,1981-08-17,"['-34.55979320', '-54.86285520']","Uruguay, Maldonado",https://www.richardson-baker.com/,https://underwood.com/,http://www.cole.com/,598,8864183943,Robotics,Account Executive,"['Virology', 'Agriculture']","['Cannabis Concentrates', 'Cannabis Workshops', 'Cannabis Drug Interactions', 'Cannabis Intellectual Property', 'Cannabis Product Development', 'Cannabis Distribution Networks']",BS in Culinary Arts,Financial Operations,False,"['Excellence in Data Privacy Solutions', 'Exceptional Contribution to Real-time Data Analytics']","['Google Cloud Professional Cloud Architect', 'Inventory Manager', 'Retail Specialist']","Serv002,Pro021,Serv332,Pro011,Pro257",OPR017,Completed,2024-06-17 12:32:48,2022-06-24 21:48:12,2023-01-02 20:30:13
U1728G,3015,Store all buy.,nacb/profile/jeffrey62,Male,https://dummyimage.com/767x475,1965-05-09,"['42.54562500', '1.51473920']","Andorra, La Massana",https://underwood.com/,http://bradley.com/,https://www.hart-simpson.com/,376,6045597065,Gold,Sales Associate,"['Music Production', 'Ethics', 'Wildlife Conservation']","['Cannabis Health Benefits', 'Cannabis Pain Management', 'Cannabis Pest Management', 'Cannabis Regulations', 'Cannabis Supply Chain Management', 'Cannabis Supply Chain Management']",PhD in Psychology,Product Engineering,True,['Outstanding Achievement in Big Data Solutions'],['Safety Officer'],"Pro001,Pro269,Serv334,Serv158,Pro147",OPR077,Completed,2024-01-30 20:46:59,2021-04-19 14:42:03,2023-06-14 14:47:56
U1729N,1370,Might state analysis city include.,nacb/profile/seancarroll,Male,https://placekitten.com/323/731,1998-07-23,"['6.23084520', '-9.81249350']","Liberia, Grand Bassa County",http://wilson.net/,https://www.bell.info/,http://www.myers-rangel.org/,231,1531519818,Freight and Package Transportation,Inventory Manager,"['Digital Marketing', 'Mathematics', 'Electrical Engineering']","['Cannabis Policy', 'Cannabis Trends', 'Cannabis Franchise Opportunities', 'Cannabis Franchise Opportunities', 'Cannabis Intellectual Property']",BS in Music,Corporate Responsibility,True,"['Excellence in Data Science Solutions', 'Top Performance in Data Science Collaboration']",[],"Pro339,Pro313,Serv090",OPR048,Not Started,2024-03-25 10:07:21,2021-02-20 00:24:50,2023-12-28 15:38:10
U1730S,1905,Easy improve call way reflect nice when.,nacb/profile/derricksmith,Female,https://picsum.photos/123/854,1982-10-05,"['43.64541700', '19.71014550']","Serbia, Zlatibor District",http://levine.net/,http://www.jennings.com/,https://peterson.net/,381,6085833245,Security Systems Services,Payroll Specialist,"['Energy', 'Energy']","['Cannabis Conferences', 'Cannabis Retail Management', 'Cannabis Accessories', 'Cannabis Branding']",MS in Culinary Arts,Financial Management,False,"['Outstanding Achievement in Big Data Solutions', 'Best Data Management Solutions']","['Business Consultant', 'Security Specialist']",Pro121,"OPR100,OPR004,OPR110,OPR013",In Progress,2024-03-17 12:08:02,2023-07-31 03:56:40,2023-09-08 13:31:57
U1731Y,3578,Research ago lot whatever one important role.,nacb/profile/crystalbaker,Female,https://dummyimage.com/666x722,1994-08-21,"['2.02809300', '11.07117580']","Equatorial Guinea, Kié-Ntem Province",http://www.smith-francis.net/,http://www.perez.com/,https://www.simmons.biz/,240,8208128240,Specialty Finance,Franchise Consultant,"['Social Work', 'Graphic Design']","['Cannabis Pest Management', 'Cannabis Cultivation Equipment', 'Cannabis Franchise Opportunities', 'Cannabis Retail', 'Cannabis Industry Events', 'Cannabis Advocacy', 'Cannabis Drug Interactions']",BS in Economics,Change Management,True,['Outstanding Achievement in Analytics for Healthcare'],"['Patient Care Advocate', 'Security Specialist', 'Wellness Coach']","Pro067,Serv248,Pro155,Serv198","OPR119,OPR035,OPR049",Completed,2024-01-02 14:51:30,2021-10-20 11:07:58,2024-09-25 11:33:45
U1732J,2753,Evidence artist beyond statement good most others.,nacb/profile/carterandrea,Female,https://placekitten.com/50/892,1944-05-02,"['-13.85137910', '-172.03254010']","Samoa, Aiga-i-le-Tai",https://richards.com/,http://brown.org/,https://booth.com/,685,4341489168,Electronic Gaming and Multimedia,IT Director,['Biochemistry'],"['Cannabis Health Benefits', 'Cannabis Compliance']",PhD in Nursing,Administrative Support,False,"['Excellence in Data Management', 'Specific Needs Identification Recognition']","['Community Development Professional', 'Sustainability Specialist']","Serv294,Pro047,Serv184,Serv302,Pro223","OPR035,OPR097,OPR056,OPR095",Not Started,2024-01-07 12:11:58,2024-08-20 17:34:39,2024-08-26 04:17:48
U1733P,2701,Increase true science thousand.,nacb/profile/elizabethhoward,Male,https://picsum.photos/377/301,1995-01-23,"['18.25000000', '-63.16666666']",Anguilla,http://johnson-king.com/,https://www.reed.com/,https://wright.biz/,1-264,6197091925,Household Appliance Manufacturing,Paralegal,"['Investment Banking', 'Wildlife Biology', 'Journalism']","['Cannabis for Chronic Conditions', 'Cannabis Supply Chain Management', 'Cannabis Health Benefits', 'Cannabis Diversity and Inclusion', 'Cannabis Sales Strategies', 'Cannabis Sustainability', 'Cannabis Compliance', 'Cannabis Security and Safety']",MS in Business Administration,Enterprise Risk Management,False,"['Exceptional Data Science Achievements', 'Exceptional Performance in Cloud Analytics']","['Extraction Technician', 'Lighting Technician']","Pro045,Serv254,Serv112,Serv106","OPR086,OPR083,OPR103,OPR044,OPR041",Completed,2024-06-21 03:22:21,2020-06-30 23:47:45,2021-10-29 06:06:32
U1734N,752,Sell bar class.,nacb/profile/rivaslauren,Male,https://placekitten.com/28/989,1978-05-17,"['4.93112060', '114.95168690']","Brunei, Brunei-Muara District",https://www.pearson.net/,http://wright.com/,http://www.nelson.com/,673,1344266535,Accommodation and Food Services,Legal Compliance Analyst,['Design'],"['Cannabis Soil and Nutrients', 'Cannabis Retail', 'Cannabis Edibles', 'Cannabis Sales Strategies', 'Cannabis Legalization', 'Cannabis Emerging Markets', 'Cannabis Retail Management']",MS in Business Administration,Technical Support,True,['Top Data Science Innovation'],['Entrepreneurship Coach'],"Pro345,Serv140","OPR083,OPR109,OPR044",Completed,2024-03-27 05:48:06,2021-11-04 06:46:50,2022-03-27 03:01:38
U1735O,2476,Born own character.,nacb/profile/iwelch,Male,https://placekitten.com/35/952,2004-08-22,"['7.25649960', '80.72144170']","Maldives, South Central Province",https://cook.com/,http://bennett.net/,http://clark.info/,960,4827937708,Gaming,Treasurer,"['Risk Management', 'Media Production']","['Medical Cannabis', 'Cannabis Processing', 'Cannabis Industry Trends', 'Cannabis Education Programs']",MS in Architecture,Risk Management,False,"['Outstanding Achievement in Data Management Practices', 'Best Advanced Analytics Tool', 'Contribution to User Engagement']",['Dispensary Technician'],Serv314,"OPR101,OPR050",Completed,2024-05-22 23:49:01,2021-11-11 09:39:46,2022-05-13 12:12:54
U1736T,3264,Particular many start news form.,nacb/profile/jimenezwilliam,Male,https://picsum.photos/997/949,1951-08-20,"['42.07569440', '43.95404620']","Georgia, Shida Kartli",https://madden.com/,http://www.adams-costa.com/,http://friedman.com/,995,2622852321,Tourism,Client Relations Manager,"['Culinary Arts', 'Education', 'Emergency Management']","['Cannabis Dispensary Operations', 'Cannabis Eco-Friendly Practices', 'Cannabis Consumer Behavior', 'Cannabis Diversity and Inclusion', 'Cannabis Intellectual Property', 'Cannabis Clinical Trials', 'Cannabis Innovations', 'Cannabis Strains', 'Cannabis Concentrates']",MS in Psychology,Health and Wellness,False,"['Best Use of Real-time Data in Analytics', 'Outstanding Data-Driven Marketing Campaign']","['Edibles Chef', 'Professional Engineer (PE)']","Pro035,Serv214,Serv042,Serv002","OPR119,OPR012",Completed,2024-03-02 04:28:05,2022-04-24 11:45:44,2023-03-21 07:01:32
U1737L,770,Issue minute likely former bag day same.,nacb/profile/denise03,Female,https://picsum.photos/321/184,1954-05-21,"['-20.37084920', '57.39486490']","Mauritius, Black River",https://oneal.biz/,http://www.mclaughlin.com/,http://arias-dixon.com/,230,1781218354,Health Information Services,Sales Manager,['Investment Banking'],"['Cannabis Accessories', 'Cannabis Waste Management', 'Cannabis Dispensary Operations', 'Cannabis Market Analysis', 'Cannabis Social Responsibility', 'Cannabis Education Programs', 'Cannabis Innovations', 'Cannabis for Chronic Conditions']",PhD in Mathematics,Product Innovation,True,"['Excellence in Big Data Solutions Implementation', 'Data Visualization Excellence', 'Best Data Visualization Tools']",['Product Development Specialist'],"Pro183,Pro187","OPR089,OPR006,OPR076,OPR019,OPR075",In Progress,2024-04-15 09:47:45,2024-08-30 22:01:05,2024-12-25 21:26:24
U1738S,1629,Form Mrs force.,nacb/profile/isaac62,Female,https://dummyimage.com/724x676,1987-02-10,"['-53.10000000', '72.51666666']",Heard Island and McDonald Islands,https://www.turner-collins.com/,http://mills-martinez.net/,http://www.kramer.com/,672,6204441028,Mental Health Care,Chief Operating Officer (COO),"['Demography', 'Tourism']","['Cannabis Conferences', 'Cannabis Compliance', 'Cannabis Packaging', 'Cannabis International Markets', 'Cannabis Franchise Opportunities', 'Cannabis Industry Events', 'Cannabis Marketing', 'Cannabis Customer Experience', 'Cannabis Cultivation', 'Cannabis Consumer Behavior']",High School Graduate,Risk Management,True,['Data Visualization Innovation Recognition'],[],"Serv202,Serv372","OPR091,OPR088",Completed,2024-01-05 02:41:08,2020-12-27 09:45:30,2024-12-15 13:24:38
U1739G,1366,Everybody commercial after budget mention.,nacb/profile/wrivas,Female,https://placekitten.com/489/450,1963-10-30,"['4.62041280', '115.14148400']","Brunei, Temburong District",https://www.white.com/,http://wells.net/,http://wright.com/,673,9734280420,Retail Luxury Goods and Jewelry,Instructional Designer,"['Emergency Management', 'Automotive', 'Wildlife Biology']","['Cannabis Industry Certifications', 'Cannabis Workshops', 'Cannabis Trends', 'Cannabis Legalization']",MS in Computer Science,Project Management,True,[],"['Real Estate Specialist', 'SHRM-CP (SHRM Certified Professional)']","Serv186,Pro267","OPR040,OPR052,OPR117",In Progress,2024-04-19 01:20:02,2024-12-28 02:21:55,2024-12-29 00:08:05
U1740O,534,Shoulder building social language piece gas.,nacb/profile/lopezleslie,Male,https://dummyimage.com/1011x247,1991-01-10,"['8.13614600', '164.88679560']","Marshall Islands, Ralik Chain",https://www.robles.com/,http://pratt.net/,https://williams.info/,692,3153176185,Metal Fabrication,Manufacturing Technician,"['Sports Management', 'Chemical Engineering']","['Cannabis Education Programs', 'Cannabis Retail', 'Cannabis Vaping', 'Cannabis Research', 'Cannabis Consumer Behavior']",Associate Degree in Education,Project Management,False,['Best Real-time Data Processing'],"['Entrepreneurship Coach', 'Public Relations Specialist', 'Edibles Chef']",Pro069,"OPR052,OPR093,OPR113",Completed,2024-02-01 06:54:58,2022-08-23 04:43:32,2022-08-29 06:56:18
U1741F,1717,Catch moment you edge.,nacb/profile/daniel44,Other,https://dummyimage.com/106x100,1944-08-20,"['17.48903060', '-62.97355500']","Bonaire, Sint Eustatius and Saba, Sint Eustatius",http://williams.org/,http://www.french.org/,https://carlson.org/,599,4858008774,Storage Facilities,Regulatory Affairs Manager,"['Digital Marketing', 'Supply Chain Management']","['Cannabis Education', 'Cannabis Pain Management', 'Cannabis Clinical Trials', 'Cannabis Conferences', 'Cannabis Mental Health', 'Cannabis Industry Trends', 'Cannabis Distribution Networks']",MS in Mathematics,Business Development,False,['Best Data Visualization Tools'],[],Serv056,"OPR016,OPR018,OPR031",In Progress,2024-05-14 16:03:35,2024-09-18 05:22:05,2024-10-13 10:51:46
U1742M,1372,Stage few entire building number sit clearly break.,nacb/profile/monica22,Female,https://placekitten.com/422/513,1967-01-30,"['0.94007610', '30.81256380']","Uganda, Kagadi District",https://fitzpatrick.com/,https://jones.com/,http://thompson.com/,256,6059845455,"Stone, Clay, Glass and Concrete Manufacturing",Procurement Specialist,"['Medicine', 'Banking', 'Education']","['Recreational Cannabis', 'Cannabis Product Development', 'Cannabis Security and Safety', 'Cannabis Supply Chain Innovations', 'Cannabis for Chronic Conditions']",BS in Film Studies,Brand Execution,False,"['Innovation in Data Strategy', 'Best Data Science Strategy and Implementation', 'Top Performance in Data Management Solutions']","['Compliance Consultant', 'Product Sales Specialist']","Serv092,Serv234,Serv172","OPR111,OPR089,OPR066,OPR002",Completed,2024-06-22 14:02:06,2024-02-09 05:18:57,2024-09-29 20:53:37
U1743B,1621,Former center of improve office together order.,nacb/profile/uharper,Male,https://dummyimage.com/609x216,1998-03-30,"['35.74479800', '96.40773580']","China, Qinghai",http://espinoza.com/,http://pittman.biz/,https://cherry.com/,86,3015974767,Lime and Gypsum Products Manufacturing,Fleet Manager,['Law'],"['Cannabis Packaging', 'Cannabis Innovations', 'Cannabis Dispensary Operations']",Associate Degree in History,Legal Compliance,False,['Outstanding Achievement in Data Integration'],[],"Pro083,Pro335,Serv348,Pro123,Pro253","OPR085,OPR077",Completed,2024-07-12 12:29:14,2024-08-31 14:24:16,2024-11-21 07:44:07
